Player_Num,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
133,Clint Capela,HOU,24,26,20,6,2.5,0.8,0.3,0.5,61.5,0,0,0,0.2,0.5,33.3,0.3,0.5,0.8,0,0,0.1,0,0.3,2.1,12,0,1.2
133,Tony Snell,MIL,26,26,16,10,3.2,0.3,0.1,0.5,15.4,0.1,0.3,28.6,0.1,0.1,100,0,0.3,0.3,0.2,0,0,0.1,0.2,1.4,0,0,1.1
133,Fred VanVleet,TOR,24,26,17,9,3.7,1.2,0.3,0.9,33.3,0.2,0.7,35.3,0.3,0.4,80,0,0.3,0.3,0.2,0.2,0,0,0.3,1.9,0,0,1.3
133,Jerami Grant,OKC,24,26,12,14,1.8,0.4,0.2,0.4,36.4,0.1,0.2,40,0,0.1,50,0.1,0.3,0.3,0,0,0,0.1,0.2,1.2,0,0,-1.6
133,Danny Green,SAS,31,26,14,12,2.8,0.9,0.3,1.1,28.6,0.2,0.8,23.8,0.1,0.1,100,0,0.3,0.3,0.1,0.2,0.1,0.2,0.3,2.3,0,0,-0.1
133,Bam Adebayo,MIA,20,26,13,13,2.1,0.5,0.2,0.3,57.1,0,0,0,0.2,0.3,57.1,0.2,0.5,0.7,0.2,0,0,0.1,0.3,1.9,6,0,-1.2
133,Quincy Acy,BKN,27,26,12,14,2.4,0.3,0.1,0.4,18.2,0.1,0.4,18.2,0.1,0.1,100,0.2,0.1,0.3,0,0.2,0,0,0.4,0.7,0,0,0.2
133,Tyreke Evans,MEM,28,26,10,16,3.5,2,0.7,2.3,28.8,0.2,0.8,30,0.5,0.6,86.7,0.2,0.5,0.6,0.2,0.2,0.3,0,0.2,3.9,5,0,-0.2
133,Malcolm Brogdon,MIL,25,26,15,11,3.2,0.8,0.3,0.8,35,0.1,0.2,33.3,0.2,0.2,100,0,0,0.1,0.2,0,0.1,0,0.4,1.6,0,0,0
142,Devin Booker,PHX,21,25,12,13,2.8,2.4,0.8,2.2,35.7,0.3,0.8,36.8,0.5,0.6,80,0.2,0.3,0.4,0.2,0.2,0.1,0,0.6,3.6,2,0,-0.2
142,Ish Smith,DET,29,25,9,16,3.1,0.9,0.3,1.1,28.6,0.1,0.2,50,0.2,0.2,100,0.1,0.4,0.5,0.3,0.1,0,0,0.4,2,0,0,-1
142,Kevin Durant,GSW,29,25,17,8,3.8,3.6,1.1,1.9,56.3,0.4,0.7,55.6,1,1.3,81.3,0.1,0.7,0.8,0.5,0.4,0,0.3,0.3,5.8,8,0,1.4
142,J.J. Barea,DAL,34,25,5,20,2.4,1,0.4,0.9,39.1,0.1,0.5,15.4,0.2,0.2,100,0,0.2,0.2,0.1,0.1,0,0,0.3,1.6,5,0,-1.9
142,Doug McDermott,DAL,26,25,7,18,2.2,0.6,0.2,0.4,45.5,0.1,0.2,50,0.1,0.1,100,0,0.1,0.1,0.1,0.1,0,0,0.2,1,0,0,0.4
142,Troy Daniels,PHX,26,25,9,16,1.5,0.6,0.2,0.5,33.3,0.1,0.4,22.2,0.2,0.2,80,0,0.1,0.2,0,0,0,0,0.2,0.8,0,0,-0.8
142,Elfrid Payton,PHX,24,25,5,20,3.3,1.2,0.4,0.9,47.8,0,0.2,25,0.3,0.4,72.7,0.1,0.3,0.4,0.5,0.2,0.1,0.1,0.4,2.8,6,2,-3.8
149,Eric Gordon,HOU,29,24,15,9,3.2,0.7,0.2,0.7,23.5,0.1,0.5,27.3,0.3,0.3,85.7,0,0.2,0.2,0.1,0.3,0.1,0.1,0.3,1.3,0,0,0.9
149,David Nwaba,CHI,25,24,17,7,2.8,0.8,0.3,0.4,80,0,0,0,0.2,0.3,50,0,0.6,0.7,0.1,0,0,0.1,0.6,2.3,3,0,1.2
149,Alex Abrines,OKC,24,24,10,14,0.9,0.7,0.2,0.5,41.7,0.2,0.4,44.4,0.1,0.2,50,0,0,0,0,0,0,0,0.3,0.7,0,0,0.2
149,Ian Clark,NOP,27,24,14,10,2.8,0.3,0.1,0.2,40,0,0.1,0,0.2,0.2,100,0,0.3,0.3,0.2,0,0,0,0.2,1.1,0,0,0.5
149,Nikola Vucevic,ORL,27,24,9,15,2.5,1,0.3,0.7,47.1,0,0.2,25,0.3,0.3,100,0.1,0.8,1,0.3,0.3,0,0.1,0.6,2.7,16,1,-0.2
149,Dejounte Murray,SAS,21,24,11,13,2,0.9,0.3,0.5,46.2,0,0.1,50,0.3,0.4,80,0.1,0.5,0.5,0.1,0.3,0.2,0,0.4,2.1,4,0,-0.9
149,Manu Ginobili,SAS,40,24,16,8,2.9,1.8,0.5,1,54.2,0.2,0.5,36.4,0.6,0.6,93.3,0.1,0.2,0.3,0.3,0.2,0,0,0.4,2.5,0,0,1
149,Avery Bradley,LAC,27,24,9,15,3.5,1.4,0.5,1.2,41.4,0.3,0.6,40,0.1,0.2,75,0.1,0.2,0.3,0.2,0.3,0.1,0,0.4,2.3,0,0,-1.5
149,Marco Belinelli,PHI,32,24,9,15,2.4,1.3,0.4,0.9,47.6,0.3,0.5,46.2,0.3,0.3,100,0,0.1,0.1,0.1,0.1,0.1,0,0.1,1.7,0,0,0.2
149,Draymond Green,GSW,28,24,15,9,3.5,1.1,0.3,1,32,0.1,0.5,15.4,0.4,0.5,81.8,0.2,0.8,1,0.7,0.1,0.2,0.3,0.5,4.7,11,2,1.2
149,Blake Griffin,DET,29,24,12,12,3.9,2.6,0.8,2.1,39.2,0.4,0.7,56.3,0.5,0.7,81.3,0.1,0.7,0.8,0.5,0.3,0.2,0.1,0.5,4.9,11,2,-1.1
149,George Hill,CLE,32,24,14,10,3,1.5,0.3,0.7,43.8,0.1,0.2,40,0.8,1.2,69,0.2,0.2,0.3,0.2,0.1,0,0.1,0.5,2.3,0,0,2
161,Ersan Ilyasova,PHI,31,23,12,11,3.8,1.6,0.5,1,50,0.1,0.4,30,0.5,0.6,85.7,0.3,0.3,0.6,0.2,0.1,0.1,0.1,0.4,3.1,2,0,-0.4
161,Reggie Bullock,DET,27,23,13,10,3,0.7,0.3,0.8,31.6,0.1,0.4,20,0.1,0.2,75,0,0.3,0.3,0.3,0,0,0,0.2,1.8,0,0,-0.4
161,Lance Thomas,NYK,30,23,9,14,1.9,0.3,0,0.2,20,0,0.1,50,0.1,0.2,75,0,0.3,0.3,0,0,0,0,0.2,0.8,0,0,-0.8
161,Pat Connaughton,POR,25,23,11,12,0.7,0.3,0,0.2,20,0,0,0,0.2,0.2,100,0.1,0.2,0.3,0,0,0.1,0,0.2,0.8,0,0,-0.6
161,John Collins,ATL,20,23,10,13,2.1,0.9,0.4,0.7,60,0,0.1,0,0.1,0.2,75,0.2,0.3,0.6,0.2,0.2,0,0.2,0.3,2.3,3,0,-0.7
161,Hassan Whiteside,MIA,29,23,13,10,3.3,1.3,0.6,0.9,61.9,0,0,0,0.2,0.3,57.1,0.4,1,1.4,0.1,0.2,0,0.2,0.4,3.6,16,0,1
161,Sindarius Thornwell,LAC,23,23,9,14,1,0,0,0,0,0,0,0,0,0.1,50,0,0.1,0.1,0,0,0.1,0,0.3,0.5,0,0,-1.8
161,Lance Stephenson,IND,27,23,12,11,2.2,1.1,0.4,1,39.1,0.2,0.6,30.8,0.1,0.2,75,0.3,0.6,1,0,0.1,0,0,0.3,2.3,2,0,0.2
161,Jarrett Allen,BKN,20,23,9,14,2.8,1.1,0.2,0.6,28.6,0,0,100,0.7,0.8,88.9,0.3,0.3,0.7,0.1,0.2,0,0.2,0.4,2.4,4,0,-0.7
161,Wesley Johnson,LAC,30,23,13,10,2,0.7,0.2,0.4,55.6,0.1,0.3,50,0.2,0.2,100,0.1,0.2,0.3,0,0,0.1,0.1,0.3,1.6,0,0,-0.3
171,Dragan Bender,PHX,20,22,8,14,2.1,0.4,0.1,0.4,37.5,0.1,0.2,50,0,0,0,0,0.3,0.3,0.2,0.4,0,0,0.1,0.9,0,0,-0.6
171,Bobby Portis,CHI,23,22,13,9,2.2,1,0.4,1,39.1,0.1,0.1,66.7,0.1,0.1,66.7,0.2,0.5,0.8,0.1,0.1,0,0,0.2,1.9,6,0,0.2
171,Kristaps Porzingis,NYK,22,22,9,13,5,4.1,1.4,3.1,43.5,0.4,1,38.1,1,1.4,73.3,0.3,0.9,1.1,0.2,0.1,0,0.5,0.5,7.2,1,0,0.2
171,Josh Jackson,PHX,21,22,8,14,2.1,0.3,0.1,0.5,20,0,0.1,0,0.1,0.1,66.7,0,0.3,0.4,0,0.1,0.1,0,0.3,1,1,0,-2.6
171,JaMychal Green,MEM,28,22,7,15,3.4,0.6,0.3,0.7,37.5,0,0.2,0,0,0.3,16.7,0.4,0.7,1.1,0.3,0,0.1,0,0.7,2.7,11,0,0
171,Rajon Rondo,NOP,32,22,14,8,3.4,1.6,0.6,1,63.6,0.1,0.2,75,0.2,0.3,57.1,0,0.3,0.3,0.5,0.1,0.1,0.1,0.2,3.4,12,2,0.8
171,Jae Crowder,UTA,27,22,14,8,3.2,1,0.4,0.6,64.3,0.1,0.2,50,0.1,0.1,100,0.1,0.2,0.3,0.1,0,0,0,0.5,1.6,0,0,1.6
171,Tim Hardaway Jr.,NYK,26,22,7,15,3.5,2,0.5,1.5,35.3,0.3,0.7,37.5,0.6,1,66.7,0.1,0.4,0.5,0.1,0.1,0.1,0,0.3,3,1,0,-1
171,John Wall,WAS,27,22,12,10,3.7,2.5,0.8,2.4,34,0.2,0.7,26.7,0.7,0.8,83.3,0.1,0.3,0.4,0.9,0.2,0.2,0.1,0.4,5,11,0,-0.1
171,D'Angelo Russell,BKN,22,22,8,14,3.1,2,0.6,1.9,33.3,0.2,0.9,25,0.5,0.8,61.1,0.1,0.5,0.6,0.5,0.5,0,0,0.3,3.1,4,1,-0.8
181,Jarell Martin,MEM,24,21,7,14,3.2,0.9,0.2,0.8,31.3,0,0.2,0,0.4,0.6,61.5,0.4,0.5,0.9,0.1,0.1,0,0.1,0.5,2.6,2,0,-1.3
181,Tomas Satoransky,WAS,26,21,10,11,3.9,1.1,0.3,0.8,35.3,0,0.3,16.7,0.5,0.7,73.3,0.1,0.3,0.4,0.5,0.1,0.1,0.1,0.4,3,0,0,0
181,Rodney Hood,CLE,25,21,10,11,2.4,0.6,0.1,0.7,20,0,0.3,0,0.3,0.3,100,0,0,0,0.1,0,0,0,0.3,1,0,0,-0.3
181,Raymond Felton,OKC,34,21,9,12,1.7,0.1,0,0.1,50,0,0.1,50,0,0.1,0,0,0.2,0.2,0,0,0,0,0.2,0.6,0,0,-0.3
181,Chris Paul,HOU,33,21,17,4,2.6,3,0.8,1.3,59.3,0.2,0.4,50,1.2,1.3,96.3,0,0.4,0.5,0.6,0.1,0.1,0,0.4,4.5,5,0,3.5
181,Jordan Clarkson,CLE,26,21,12,9,2.9,1.7,0.4,1,45,0.3,0.6,46.2,0.5,0.6,91.7,0.1,0.3,0.4,0.3,0.1,0.1,0,0.2,2.9,0,0,-0.1
181,Zach Randolph,SAC,36,21,12,9,3.9,2.2,0.8,2,41.5,0.1,0.3,33.3,0.5,0.6,84.6,0.3,0.6,0.9,0.3,0,0,0.1,0.4,4.1,6,0,1.2
181,Maurice Harkless,POR,25,21,12,9,4.2,1,0.4,0.7,64.3,0.1,0.2,50,0.1,0.1,66.7,0.2,0.5,0.7,0,0,0,0.1,0.1,2.4,0,0,0.2
181,Brook Lopez,LAL,30,21,11,10,2.3,1,0.3,0.7,50,0.1,0.4,33.3,0.2,0.3,83.3,0,0.4,0.4,0.1,0.1,0,0.1,0.4,2.1,3,0,-0.1
181,Shabazz Napier,POR,26,21,11,10,2.1,0.7,0.2,0.6,41.7,0,0.1,33.3,0.1,0.1,100,0.1,0.1,0.3,0.2,0.1,0.1,0,0.1,1.6,0,0,1.5
191,Tyson Chandler,PHX,35,20,9,11,2.2,0.6,0.3,0.4,62.5,0,0,0,0.1,0.1,100,0.4,0.4,0.7,0.1,0.1,0,0.2,0.3,1.9,2,0,-0.4
191,Rudy Gobert,UTA,26,20,11,9,3.5,1.8,0.6,0.8,75,0,0,0,0.6,0.9,70.6,0.4,0.7,1.1,0.1,0.1,0.1,0.4,0.3,4.4,15,0,2
191,Michael Beasley,NYK,29,20,4,16,3.3,1.5,0.7,1.4,46.4,0,0.2,0,0.2,0.2,75,0.5,0.6,1,0.2,0.2,0.1,0.1,0.3,3.2,4,0,-2.5
191,Bryn Forbes,SAS,24,20,13,7,2.1,0.4,0.2,0.7,23.1,0.1,0.4,28.6,0,0,0,0,0.2,0.2,0.1,0,0.1,0,0.3,0.9,0,0,1.4
191,Domantas Sabonis,IND,22,20,12,8,2.4,1.2,0.5,0.9,58.8,0,0,0,0.2,0.3,60,0.4,0.2,0.5,0.2,0.1,0.1,0.1,0.5,2.3,8,0,0.2
191,Mason Plumlee,DEN,28,20,14,6,2,0.8,0.4,0.7,61.5,0,0,0,0,0,0,0.2,0.2,0.4,0.1,0.1,0.2,0.2,0.5,2.2,1,0,0.3
191,Marcus Morris,BOS,28,20,9,11,3.1,1.3,0.4,1,40,0.2,0.6,33.3,0.3,0.4,71.4,0.1,0.7,0.8,0.1,0.1,0.1,0,0.5,2.3,1,0,-0.3
191,Delon Wright,TOR,26,20,10,10,2.9,0.7,0.2,0.4,37.5,0.1,0.1,50,0.4,0.4,87.5,0.2,0.3,0.5,0.2,0.2,0.1,0.1,0.2,1.8,0,0,-0.7
191,Malcolm Delaney,ATL,29,20,6,14,2.3,0.2,0.1,0.1,50,0.1,0.1,50,0,0,0,0,0.4,0.4,0.2,0.1,0.1,0,0.2,1,0,0,-1
191,T.J. McConnell,PHI,26,20,14,6,1,0.2,0.1,0.2,33.3,0,0.1,0,0.1,0.1,100,0,0.1,0.1,0.2,0.2,0.1,0.1,0.1,1,0,0,-0.2
191,Marquese Chriss,PHX,20,20,9,11,2.1,0.8,0.3,0.5,50,0.1,0.2,66.7,0.2,0.5,44.4,0.1,0.4,0.5,0.2,0.2,0.1,0.1,0.4,1.8,2,0,0.8
191,Josh Hart,LAL,23,20,9,11,3,0.9,0.3,0.8,33.3,0.1,0.4,28.6,0.3,0.6,50,0.2,0.9,1.1,0.2,0,0.1,0.1,0.5,3,5,0,0.3
203,James Ennis III,DET,27,19,8,11,2.9,0.8,0.3,0.4,62.5,0,0,0,0.3,0.3,100,0.3,0.2,0.5,0,0.1,0.1,0.1,0.2,1.6,1,0,0.1
203,Andre Iguodala,GSW,34,19,12,7,3.4,0.6,0.3,0.6,50,0,0.2,0,0,0,0,0.2,0.4,0.5,0.3,0.1,0.1,0,0.3,1.9,0,0,0.9
203,Enes Kanter,NYK,26,19,6,13,2.4,0.6,0.3,0.8,33.3,0,0.1,0,0.1,0.1,50,0.5,0.4,0.8,0.3,0.1,0,0.1,0.3,2.2,13,0,-1.1
203,Andre Roberson,OKC,26,19,10,9,3.8,0.6,0.2,0.3,66.7,0.1,0.1,100,0.1,0.2,50,0.3,0.6,0.9,0.1,0.1,0.3,0.2,0.4,3.1,0,0,-0.6
203,Dante Cunningham,BKN,31,19,10,9,1.6,0.1,0.1,0.2,33.3,0,0,0,0,0,0,0.1,0.1,0.2,0,0,0,0.1,0.3,0.5,0,0,-1.1
203,Jarrett Jack,NYK,34,19,5,14,3.5,1.3,0.5,1.3,40,0,0.2,0,0.2,0.3,66.7,0,0.8,0.8,0.6,0.6,0.2,0,0.6,3.1,2,1,-1.3
203,Reggie Jackson,DET,28,19,12,7,3.5,3.2,1,2.3,44.2,0.1,0.3,33.3,1.1,1.3,84,0.1,0.2,0.3,0.5,0.3,0.1,0,0.3,4.3,0,0,-0.2
203,Ricky Rubio,UTA,27,19,11,8,3.6,2.1,0.4,0.8,53.3,0.2,0.4,57.1,1,1.1,95,0.2,0.6,0.8,0.6,0.3,0.1,0,0.4,3.9,4,0,1.7
203,Shelvin Mack,ORL,28,19,6,13,2.2,0.3,0.1,0.4,25,0.1,0.2,25,0.1,0.1,50,0.1,0.2,0.3,0.3,0.2,0.1,0,0.3,1.3,1,0,-0.8
212,Mario Chalmers,MEM,32,18,6,12,2.4,1.2,0.3,0.9,37.5,0.2,0.4,42.9,0.3,0.3,100,0.1,0.3,0.4,0.2,0.1,0.1,0,0.2,2.2,0,0,0.2
212,Davis Bertans,SAS,25,18,9,9,2.1,0.7,0.2,0.6,40,0.2,0.6,40,0.1,0.1,100,0,0.1,0.1,0.2,0,0.1,0.1,0.3,1.5,0,0,1.5
212,Corey Brewer,OKC,32,18,11,7,2.7,0.6,0.2,0.3,50,0.1,0.2,66.7,0.2,0.3,50,0.2,0.3,0.6,0.2,0.1,0.1,0,0.3,1.6,0,0,0.8
212,Mario Hezonja,ORL,23,18,5,13,2.6,1.3,0.4,1.1,40,0.1,0.7,16.7,0.3,0.3,83.3,0.1,0.4,0.5,0.1,0.1,0.1,0.1,0.4,2.6,2,0,0.1
212,Paul Millsap,DEN,33,18,11,7,4.8,2.6,0.8,1.2,63.6,0.1,0.2,66.7,0.9,1.3,70.8,0.4,0.7,1.1,0.2,0.2,0.1,0.1,0.7,4.7,1,0,1.3
212,Frank Ntilikina,NYK,19,18,9,9,2.6,0.9,0.2,0.8,28.6,0.2,0.4,37.5,0.3,0.4,62.5,0.1,0.3,0.3,0.3,0.2,0.1,0.1,0.4,2,0,0,0.8
212,Tyler Ulis,PHX,22,18,8,10,2.3,0.9,0.2,0.6,40,0.1,0.3,40,0.3,0.4,75,0.1,0.3,0.3,0.3,0.4,0.1,0,0.5,1.7,2,0,-0.8
212,Mike Muscala,ATL,26,18,6,12,2.5,0.7,0.2,0.3,50,0.1,0.3,40,0.2,0.3,80,0.2,0.3,0.4,0.1,0.1,0.1,0.1,0.4,1.6,1,0,-1.1
212,Trey Lyles,DEN,22,18,8,10,2.7,0.7,0.3,0.6,45.5,0,0.2,0,0.1,0.1,100,0.2,0.6,0.7,0.2,0.1,0.1,0.1,0.3,2.1,4,0,0.2
221,Torrey Craig,DEN,27,17,10,7,1,0.3,0.1,0.2,66.7,0.1,0.1,100,0,0,0,0.1,0.2,0.2,0.1,0,0,0.1,0.2,0.8,0,0,-1.1
221,Andrew Harrison,MEM,23,17,6,11,2.6,0.5,0.1,0.7,8.3,0,0.3,0,0.4,0.5,87.5,0.1,0.2,0.2,0,0.1,0.1,0.2,0.4,1.6,0,0,-1.8
221,Larry Nance Jr.,CLE,25,17,9,8,2.1,0.8,0.3,0.4,83.3,0,0,0,0.2,0.4,66.7,0.4,0.5,0.8,0.1,0.2,0,0.1,0.5,2.1,3,0,-0.1
221,Derrick Favors,UTA,26,17,9,8,2.4,1.1,0.4,0.5,66.7,0,0.1,0,0.4,0.6,70,0.2,0.4,0.6,0.2,0.2,0.1,0.4,0.2,3.4,4,0,0.1
221,Devin Harris,DEN,35,17,6,11,1.7,0.6,0.2,0.4,50,0.1,0.2,50,0.2,0.2,100,0,0.3,0.3,0.1,0.2,0.1,0,0.4,1.4,0,0,-0.9
221,Jerian Grant,CHI,25,17,6,11,3.6,1.2,0.2,0.5,44.4,0.1,0.2,25,0.7,0.8,85.7,0.1,0.4,0.5,0.8,0.4,0.2,0.1,0.5,3.4,2,0,-0.9
221,Nick Young,GSW,33,17,10,7,1.7,0.8,0.3,0.6,45.5,0.1,0.4,28.6,0.1,0.1,100,0,0.2,0.2,0,0.1,0.1,0,0.4,1.1,0,0,0.3
221,Robin Lopez,CHI,30,17,8,9,5.3,1.2,0.6,1.8,33.3,0,0,0,0.1,0.1,50,0.4,0.6,0.9,0.4,0.5,0.1,0.3,0.6,3.5,1,0,-0.5
